state,county,VEP
Missouri,Clay,183720.30872220633
Missouri,Clinton,15580.989013922594
Missouri,Cole,57757.18065586106
Missouri,Cooper,12764.314844677438
Missouri,Crawford,17132.367833793138
Missouri,Dade,5717.829363334748
Missouri,Dallas,12477.271362535548
Missouri,Daviess,6001.992810538759
Missouri,DeKalb,8570.023963480406
Missouri,Dent,10795.330958814515
Missouri,Douglas,8711.145675436452
Missouri,Dunklin,20464.56825691854
Missouri,Franklin,77834.86421945793
Missouri,Gasconade,11224.456164558409
Missouri,Gentry,4411.253513183877
Missouri,Greene,227949.0052632062
Missouri,Grundy,7063.76569096996
Missouri,Harrison,5989.512659141285
Missouri,Henry,16403.71899450988
Missouri,Hickory,6649.0406599154585
Missouri,Holt,3179.5585714178455
Missouri,Howard,7586.972038017884
Missouri,Howell,29070.11265129945
Missouri,Iron,7231.767729012871
Missouri,Jackson,532006.7738064352
Missouri,Jasper,88623.47509675073
Missouri,Jefferson,167378.03047303786
Missouri,Johnson,40174.567360112924
Missouri,Knox,2724.513051233045
Missouri,Laclede,26301.439064352267
Missouri,Lafayette,24384.295807371156
Missouri,Lawrence,27275.850885001153
Missouri,Lewis,7585.052014725965
Missouri,Lincoln,42610.11690591216
Missouri,Linn,8745.706094690993
Missouri,Livingston,11014.21361409328
Missouri,McDonald,16487.24000770836
Missouri,Macon,11199.495861763462
Missouri,Madison,9358.193524813152
Missouri,Maries,6340.876921562461
Missouri,Marion,21047.295326015956
Missouri,Mercer,2617.951758531541
Missouri,Miller,18128.859922299092
Missouri,Mississippi,9544.435784129293
Missouri,Moniteau,11066.054242975091
Missouri,Monroe,6445.518190972045
Missouri,Montgomery,8494.183043449606
Missouri,Morgan,15571.388897462999
Missouri,New Madrid,12038.54604033206
Missouri,Newton,42952.8410635197
Missouri,Nodaway,16324.038027895243
Missouri,Oregon,6474.3185403508305
Missouri,Osage,9843.959417668655
Missouri,Ozark,6669.200904480607
Missouri,Pemiscot,11163.015419217001
Missouri,Perry,13993.12975150559
Missouri,Pettis,30916.215046479556
Missouri,Phelps,34073.69335004033
Missouri,Pike,12971.677360204689
Missouri,Platte,77945.26555874327
Missouri,Polk,22951.958431599593
Missouri,Pulaski,40083.36625374677
Missouri,Putnam,3509.8025776279114
Missouri,Ralls,7766.494215812309
Missouri,Randolph,18644.38617617934
Missouri,Ray,17115.087624165866
Missouri,Reynolds,4598.455784145978
Missouri,Ripley,7959.456556650168
Missouri,St. Charles,298195.93743300025
Missouri,St. Clair,7017.6851319639045
Missouri,Ste. Genevieve,13932.649017810143
Missouri,St. Francois,50789.41612948705
Missouri,St. Louis,753011.0548227703
Missouri,Saline,17395.411024786037
Missouri,Schuyler,2870.434821418888
Missouri,Scotland,3178.598559771886
Missouri,Scott,27783.69704571373
Missouri,Shannon,5276.224006193381
Missouri,Shelby,4426.613699519228
Missouri,Stoddard,21344.8989362634
Missouri,Stone,24754.860302711524
Missouri,Sullivan,4415.093559767714
Missouri,Taney,42913.48058603536
Missouri,Texas,18374.622903664724
Missouri,Vernon,14332.973874175252
Missouri,Warren,26167.9974455639
Missouri,Washington,17562.45305118299
Missouri,Wayne,8504.743171555161
Missouri,Webster,27360.33190984559
Missouri,Worth,1502.4182259266088
Missouri,Wright,12950.55710399358
Missouri,St. Louis city,237648.00292233497
Montana,Beaverhead,7397.092690418628
Montana,Big Horn,8599.46434916158
Montana,Blaine,4881.255343956471
Montana,Broadwater,5219.45309588417
Montana,Carbon,8362.529296212233
Montana,Carter,1069.6487037713273
Montana,Cascade,64480.74405721512
Montana,Chouteau,4272.6960170865705
Montana,Custer,9091.030849056493
Montana,Daniels,1288.887362724458
Montana,Dawson,6856.369540534225
Montana,Deer Lodge,7718.5771813499
Montana,Fallon,2171.740796535719
Montana,Fergus,8922.915106092432
Montana,Flathead,80130.25514786952
Montana,Gallatin,93848.89302693671
Montana,Garfield,881.8703008114712
Montana,Glacier,9288.640582014246
Montana,Golden Valley,649.850912861073
Montana,Granite,2660.357897431261
Montana,Hill,11794.646598478506
Montana,Jefferson,9404.650275989447
Montana,Judith Basin,1619.2200506538384
Montana,Lake,23508.676290974247
Montana,Lewis and Clark,54745.76109329629
Montana,Liberty,1466.8344356864159
Montana,Lincoln,15766.50391762939
Montana,McCone,1330.1789487156304
Montana,Madison,7109.03472148021
Montana,Meagher,1564.1646026656083
Montana,Mineral,3656.2716262183517
Montana,Missoula,93432.04463502583
Montana,Musselshell,3755.5680591971236
Montana,Park,14032.257306000143
Montana,Petroleum,406.03392891319686
Montana,Phillips,3180.435254320077
Montana,Pondera,4383.790046062821
Montana,Powder River,1355.7404067101659
Montana,Powell,5821.130491755542
Montana,Prairie,868.1064388144137
Montana,Ravalli,35055.573373505715
Montana,Richland,8532.611305175873
Montana,Roosevelt,7334.172178432079
Montana,Rosebud,5973.516106722964
Montana,Sanders,10041.720459853252
Montana,Sheridan,2739.008537414447
Montana,Silver Bow,27646.683087089612
Montana,Stillwater,6975.328633508794
Montana,Sweet Grass,2873.6977583856524
Montana,Teton,4687.578142997876
Montana,Toole,3904.0211421653867
Montana,Treasure,571.2002728778871
Montana,Valley,5722.817191776559
Montana,Wheatland,1582.844129661615
Montana,Wibaux,717.6870898465708
Montana,Yellowstone,124432.19438439852
Nebraska,Adams,22441.74206430738
Nebraska,Antelope,4539.741715298821
Nebraska,Arthur,297.4410910293235
Nebraska,Banner,482.8711382849461
Nebraska,Blaine,322.85536146537333
Nebraska,Boone,3850.7326056992483
Nebraska,Box Butte,7703.347749949316
Nebraska,Boyd,1376.135680648326
Nebraska,Brown,2172.449487644553
Nebraska,Buffalo,35803.059428741704
Nebraska,Burt,4922.838310390386
Nebraska,Butler,6002.474169284797
Nebraska,Cass,19063.526634863574
Nebraska,Cedar,5900.817087540599
Nebraska,Chase,2775.803093181883
Nebraska,Cherry,3984.3928428073623
Nebraska,Cheyenne,6891.032365271131
Nebraska,Clay,4357.135475869426
Nebraska,Colfax,6941.860906143231
Nebraska,Cuming,6396.865995681274
Nebraska,Custer,7586.630359798568
Nebraska,Dakota,14418.362760718917
Nebraska,Dawes,6181.315331612555
Nebraska,Dawson,16309.372735016103
Nebraska,Deuel,1359.1928336909593
Nebraska,Dixon,3970.2738036762235
Nebraska,Dodge,26402.60317522951
Nebraska,Douglas,410392.4628091583
Nebraska,Dundy,1249.0643284680768
Nebraska,Fillmore,4038.0451915056897
Nebraska,Franklin,2137.6225244544103
Nebraska,Frontier,1864.6544345857276
Nebraska,Furnas,3382.9217758208506
Nebraska,Gage,15808.617480498382
Nebraska,Garden,1429.7880293466533
Nebraska,Garfield,1346.9563331106392
Nebraska,Gosper,1389.3134505040555
Nebraska,Grant,446.1616365439853
Nebraska,Greeley,1577.5673055859058
Nebraska,Hall,43204.25974128465
Nebraska,Hamilton,6615.240467576221
Nebraska,Harlan,2292.931954896937
Nebraska,Hayes,622.1789910455153
Nebraska,Hitchcock,1913.6004369070085
Nebraska,Holt,7231.77184296928
Nebraska,Hooker,540.2885640849105
Nebraska,Howard,4593.394063997148
Nebraska,Jefferson,5315.347598236044
Nebraska,Johnson,4071.930885420423
Nebraska,Kearney,4710.1114541478955
Nebraska,Keith,6133.310598566683
Nebraska,Keya Paha,576.056796550462
Nebraska,Kimball,2599.785738680353
Nebraska,Knox,5960.117051891381
Nebraska,Lancaster,234004.248213117
Nebraska,Lincoln,25015.172263276272
Nebraska,Logan,508.2854087209959
Nebraska,Loup,454.63306002266853
Nebraska,McPherson,304.0299759571883
Nebraska,Madison,25168.59915516798
Nebraska,Merrick,5481.952259983482
Nebraska,Morrill,3333.975773499569
Nebraska,Nance,2439.7699618607803
Nebraska,Nemaha,5122.387396777148
Nebraska,Nuckolls,3108.0711474013488
Nebraska,Otoe,11351.707461435575
Nebraska,Pawnee,1868.4195116873645
Nebraska,Perkins,2003.0210180708875
Nebraska,Phelps,6439.22311307469
Nebraska,Pierce,5152.5080135902435
Nebraska,Platte,23808.465052201613
Nebraska,Polk,3804.6104112041953
Nebraska,Red Willow,7805.0048316935145
Nebraska,Richardson,5808.572698550492
Nebraska,Rock,956.3295838157997
Nebraska,Saline,9868.267083390594
Nebraska,Sarpy,130079.64878445693
Nebraska,Saunders,15642.012818750944
Nebraska,Scotts Bluff,25761.59879867581
Nebraska,Seward,12628.06859889052
Nebraska,Sheridan,3728.3675998960457
Nebraska,Sherman,2189.392334601919
Nebraska,Sioux,851.8486942453727
Nebraska,Stanton,4080.4023088991057
Nebraska,Thayer,3652.1247885878965
Nebraska,Thomas,493.22510031444784
Nebraska,Thurston,4245.124432095725
Nebraska,Valley,2919.8172923194984
Nebraska,Washington,14878.64343639404
Nebraska,Wayne,7283.541653116789
Nebraska,Webster,2476.479463601741
Nebraska,Wheeler,572.291719448825
Nebraska,York,10244.774793554296
Nevada,Churchill,17383.733715471495
Nevada,Clark,1539006.6140176079
Nevada,Douglas,36228.927881316034
Nevada,Elko,33753.32109316158
Nevada,Esmeralda,523.7705522683895
Nevada,Eureka,1273.3951849612354
Nevada,Humboldt,11210.095913985866
Nevada,Lander,3761.3053082360852
Nevada,Lincoln,3000.256150074298
Nevada,Lyon,40528.94350589527
Nevada,Mineral,3190.9578444404733
Nevada,Nye,37880.21121640379
Nevada,Pershing,4758.7542626398135
Nevada,Storey,3062.651635327747
Nevada,Washoe,337328.44828282634
Nevada,White Pine,6307.216868507099
Nevada,Carson City,41655.577479063184
NewHampshire,Belknap,
NewHampshire,Carroll,
NewHampshire,Cheshire,
NewHampshire,Coos,
NewHampshire,Grafton,
NewHampshire,Hillsborough,
NewHampshire,Merrimack,
NewHampshire,Rockingham,
NewHampshire,Strafford,
NewHampshire,Sullivan,
NewJersey,Atlantic,
NewJersey,Bergen,
NewJersey,Burlington,
NewJersey,Camden,
NewJersey,Cape May,
NewJersey,Cumberland,
NewJersey,Essex,
NewJersey,Gloucester,
NewJersey,Hudson,
NewJersey,Hunterdon,
NewJersey,Mercer,
NewJersey,Middlesex,
NewJersey,Monmouth,
NewJersey,Morris,
NewJersey,Ocean,
NewJersey,Passaic,
NewJersey,Salem,
NewJersey,Somerset,
NewJersey,Sussex,
NewJersey,Union,
NewJersey,Warren,
NewMexico,Bernalillo,
NewMexico,Catron,
NewMexico,Chaves,
NewMexico,Cibola,
NewMexico,Colfax,
NewMexico,Curry,
NewMexico,De Baca,
NewMexico,Doña Ana,
NewMexico,Eddy,
NewMexico,Grant,
NewMexico,Guadalupe,
NewMexico,Harding,
NewMexico,Hidalgo,
NewMexico,Lea,
NewMexico,Lincoln,
NewMexico,Los Alamos,
NewMexico,Luna,
NewMexico,McKinley,
NewMexico,Mora,
NewMexico,Otero,
NewMexico,Quay,
NewMexico,Rio Arriba,
NewMexico,Roosevelt,
NewMexico,Sandoval,
NewMexico,San Juan,
NewMexico,San Miguel,
NewMexico,Santa Fe,
NewMexico,Sierra,
NewMexico,Socorro,
NewMexico,Taos,
NewMexico,Torrance,
NewMexico,Union,
NewMexico,Valencia,
NewYork,Albany,
NewYork,Allegany,
NewYork,Bronx,
NewYork,Broome,
NewYork,Cattaraugus,
NewYork,Cayuga,
NewYork,Chautauqua,
NewYork,Chemung,
NewYork,Chenango,
NewYork,Clinton,
NewYork,Columbia,
NewYork,Cortland,
NewYork,Delaware,
NewYork,Dutchess,
NewYork,Erie,
NewYork,Essex,
NewYork,Franklin,
NewYork,Fulton,
NewYork,Genesee,
NewYork,Greene,
NewYork,Hamilton,
NewYork,Herkimer,
NewYork,Jefferson,
NewYork,Kings,
NewYork,Lewis,
NewYork,Livingston,
NewYork,Madison,
NewYork,Monroe,
NewYork,Montgomery,
NewYork,Nassau,
NewYork,New York,
NewYork,Niagara,
NewYork,Oneida,
NewYork,Onondaga,
NewYork,Ontario,
NewYork,Orange,
NewYork,Orleans,
NewYork,Oswego,
NewYork,Otsego,
NewYork,Putnam,
NewYork,Queens,
NewYork,Rensselaer,
NewYork,Richmond,
NewYork,Rockland,
NewYork,St. Lawrence,
NewYork,Saratoga,
NewYork,Schenectady,
NewYork,Schoharie,
NewYork,Schuyler,
NewYork,Seneca,
NewYork,Steuben,
NewYork,Suffolk,
NewYork,Sullivan,
NewYork,Tioga,
NewYork,Tompkins,
NewYork,Ulster,
NewYork,Warren,
NewYork,Washington,
NewYork,Wayne,
NewYork,Westchester,
NewYork,Wyoming,
NewYork,Yates,
NorthCarolina,Alamance,
NorthCarolina,Alexander,
NorthCarolina,Alleghany,
NorthCarolina,Anson,
NorthCarolina,Ashe,
NorthCarolina,Avery,
NorthCarolina,Beaufort,
NorthCarolina,Bertie,
NorthCarolina,Bladen,
NorthCarolina,Brunswick,
NorthCarolina,Buncombe,
NorthCarolina,Burke,
NorthCarolina,Cabarrus,
NorthCarolina,Caldwell,
NorthCarolina,Camden,
NorthCarolina,Carteret,
NorthCarolina,Caswell,
NorthCarolina,Catawba,
NorthCarolina,Chatham,
NorthCarolina,Cherokee,
NorthCarolina,Chowan,
NorthCarolina,Clay,
NorthCarolina,Cleveland,
NorthCarolina,Columbus,
NorthCarolina,Craven,
NorthCarolina,Cumberland,
NorthCarolina,Currituck,
NorthCarolina,Dare,
NorthCarolina,Davidson,
NorthCarolina,Davie,
NorthCarolina,Duplin,
NorthCarolina,Durham,
NorthCarolina,Edgecombe,
NorthCarolina,Forsyth,
NorthCarolina,Franklin,
NorthCarolina,Gaston,
NorthCarolina,Gates,
NorthCarolina,Graham,
NorthCarolina,Granville,
NorthCarolina,Greene,
NorthCarolina,Guilford,
NorthCarolina,Halifax,
NorthCarolina,Harnett,
NorthCarolina,Haywood,
NorthCarolina,Henderson,
NorthCarolina,Hertford,
NorthCarolina,Hoke,
NorthCarolina,Hyde,
NorthCarolina,Iredell,
NorthCarolina,Jackson,
NorthCarolina,Johnston,
NorthCarolina,Jones,
NorthCarolina,Lee,
NorthCarolina,Lenoir,
NorthCarolina,Lincoln,
NorthCarolina,McDowell,
NorthCarolina,Macon,
NorthCarolina,Madison,
NorthCarolina,Martin,
NorthCarolina,Mecklenburg,
NorthCarolina,Mitchell,
NorthCarolina,Montgomery,
NorthCarolina,Moore,
NorthCarolina,Nash,
NorthCarolina,New Hanover,
NorthCarolina,Northampton,
NorthCarolina,Onslow,
NorthCarolina,Orange,
NorthCarolina,Pamlico,
NorthCarolina,Pasquotank,
NorthCarolina,Pender,
NorthCarolina,Perquimans,
NorthCarolina,Person,
NorthCarolina,Pitt,
NorthCarolina,Polk,
NorthCarolina,Randolph,
NorthCarolina,Richmond,
NorthCarolina,Robeson,
NorthCarolina,Rockingham,
NorthCarolina,Rowan,
NorthCarolina,Rutherford,
NorthCarolina,Sampson,
NorthCarolina,Scotland,
NorthCarolina,Stanly,
NorthCarolina,Stokes,
NorthCarolina,Surry,
NorthCarolina,Swain,
NorthCarolina,Transylvania,
NorthCarolina,Tyrrell,
NorthCarolina,Union,
NorthCarolina,Vance,
NorthCarolina,Wake,
NorthCarolina,Warren,
NorthCarolina,Washington,
NorthCarolina,Watauga,
NorthCarolina,Wayne,
NorthCarolina,Wilkes,
NorthCarolina,Wilson,
NorthCarolina,Yadkin,
NorthCarolina,Yancey,
NorthDakota,Adams,
NorthDakota,Barnes,
NorthDakota,Benson,
NorthDakota,Billings,
NorthDakota,Bottineau,
NorthDakota,Bowman,
NorthDakota,Burke,
NorthDakota,Burleigh,
NorthDakota,Cass,
NorthDakota,Cavalier,
NorthDakota,Dickey,
NorthDakota,Divide,
NorthDakota,Dunn,
NorthDakota,Eddy,
NorthDakota,Emmons,
NorthDakota,Foster,
NorthDakota,Golden Valley,
NorthDakota,Grand Forks,
NorthDakota,Grant,
NorthDakota,Griggs,
NorthDakota,Hettinger,
NorthDakota,Kidder,
NorthDakota,LaMoure,
NorthDakota,Logan,
NorthDakota,McHenry,
NorthDakota,McIntosh,
NorthDakota,McKenzie,
NorthDakota,McLean,
NorthDakota,Mercer,
NorthDakota,Morton,
NorthDakota,Mountrail,
NorthDakota,Nelson,
NorthDakota,Oliver,
NorthDakota,Pembina,
NorthDakota,Pierce,
NorthDakota,Ramsey,
NorthDakota,Ransom,
NorthDakota,Renville,
NorthDakota,Richland,
NorthDakota,Rolette,
NorthDakota,Sargent,
NorthDakota,Sheridan,
NorthDakota,Sioux,
NorthDakota,Slope,
NorthDakota,Stark,
NorthDakota,Steele,
NorthDakota,Stutsman,
NorthDakota,Towner,
NorthDakota,Traill,
NorthDakota,Walsh,
NorthDakota,Ward,
NorthDakota,Wells,
NorthDakota,Williams,
Ohio,Adams,20243.709653298014
Ohio,Allen,75971.06945357853
Ohio,Ashland,39369.442615367756
Ohio,Ashtabula,74026.7200434441
Ohio,Athens,50990.006229997816
Ohio,Auglaize,34262.01357190551
Ohio,Belmont,52103.13900142007
Ohio,Brown,32680.958147222205
Ohio,Butler,289745.8446845175
Ohio,Carroll,20490.74956340478
Ohio,Champaign,28945.327192823413
Ohio,Clark,102392.71442746812
Ohio,Clermont,155794.99272086142
Ohio,Clinton,31651.14079646341
Ohio,Columbiana,78779.57415710605
Ohio,Coshocton,26807.22099044838
Ohio,Crawford,32114.219529918446
Ohio,Cuyahoga,977398.3881860231
Ohio,Darke,38371.595135328665
Ohio,Defiance,28501.624138592437
Ohio,Delaware,152194.99152103104
Ohio,Erie,58640.493171617956
Ohio,Fairfield,116576.68040344132
Ohio,Fayette,21505.066370784327
Ohio,Franklin,990322.9350124325
Ohio,Fulton,31639.515388928972
Ohio,Gallia,21731.761817705832
Ohio,Geauga,71662.88717810877
Ohio,Greene,128465.59717532461
Ohio,Guernsey,29166.2099359777
Ohio,Hamilton,625375.2353395317
Ohio,Hancock,56635.11037192773
Ohio,Hardin,22890.427435304628
Ohio,Harrison,11070.29432466675
Ohio,Henry,20549.845385038163
Ohio,Highland,31937.9008489795
Ohio,Hocking,21237.6819974923
Ohio,Holmes,29566.31771195454
Ohio,Huron,43382.14578267061
Ohio,Jackson,24128.533337722067
Ohio,Jefferson,50927.03527251962
Ohio,Knox,46788.390190260376
Ohio,Lake,181463.89255689626
Ohio,Lawrence,44156.204167671815
Ohio,Licking,133173.8872267712
Ohio,Logan,34716.37324970972
Ohio,Lorain,237586.5162133476
Ohio,Lucas,324412.8099522058
Ohio,Madison,33550.9261443825
Ohio,Mahoning,177933.6438022725
Ohio,Marion,50016.378348988794
Ohio,Medina,137778.51739436912
Ohio,Meigs,16960.500808781027
Ohio,Mercer,30690.10710695003
Ohio,Miami,80842.11521050724
Ohio,Monroe,10364.050816949759
Ohio,Montgomery,407456.9711065275
Ohio,Morgan,10605.278023289307
Ohio,Morrow,26055.444636554847
Ohio,Muskingum,64860.08620254126
Ohio,Noble,11076.107028433968
Ohio,Ottawa,31910.774898065814
Ohio,Paulding,13827.453478250505
Ohio,Perry,26118.415594033042
Ohio,Pickaway,43983.760622577676
Ohio,Pike,19983.106767734404
Ohio,Portage,127912.4215334777
Ohio,Preble,30754.046848389426
Ohio,Putnam,24874.496987848383
Ohio,Richland,94827.48047443383
Ohio,Ross,58905.93997698758
Ohio,Sandusky,44515.62301727813
Ohio,Scioto,56313.474096808335
Ohio,Seneca,41687.742634526556
Ohio,Shelby,35137.79427283303
Ohio,Stark,285693.4213748053
Ohio,Summit,415135.5527830225
Ohio,Trumbull,156738.58829907313
Ohio,Tuscarawas,69807.665892405
Ohio,Union,45158.89556751692
Ohio,Van Wert,21374.28053602192
Ohio,Vinton,9669.432716767204
Ohio,Warren,176563.78328113144
Ohio,Washington,46366.000383175866
Ohio,Wayne,86063.86076139145
Ohio,Williams,27978.480799542813
Ohio,Wood,101678.7206480615
Ohio,Wyandot,16421.856926352157
Oklahoma,Adair,13535.539608258086
Oklahoma,Alfalfa,4280.309335205054
Oklahoma,Atoka,10401.33941741386
Oklahoma,Beaver,3518.1139009536273
Oklahoma,Beckham,15969.496210492012
Oklahoma,Blaine,6146.374019061994
Oklahoma,Bryan,33102.93618757487
Oklahoma,Caddo,19788.921360700206
Oklahoma,Canadian,105819.3843410102
Oklahoma,Carter,34434.90086885908
Oklahoma,Cherokee,33781.59049664357
Oklahoma,Choctaw,10284.006376426878
Oklahoma,Cimarron,1631.3986018829787
Oklahoma,Cleveland,214674.40911843555
Oklahoma,Coal,3803.4678566339644
Oklahoma,Comanche,86517.62976648794
Oklahoma,Cotton,3956.470142080987
Oklahoma,Craig,10399.462088758068
Oklahoma,Creek,51515.77564357977
Oklahoma,Custer,20147.49113395642
Oklahoma,Delaware,30337.631077593713
Oklahoma,Dewey,3131.384197860539
Oklahoma,Ellis,2713.678571946888
Oklahoma,Garfield,43657.277890435755
Oklahoma,Garvin,18255.143848918397
Oklahoma,Grady,39072.841312992445
Oklahoma,Grant,2995.277870315642
Oklahoma,Greer,4074.7418473958637
Oklahoma,Harmon,1763.750272116293
Oklahoma,Harper,2295.972946033237
Oklahoma,Haskell,8216.128862072332
Oklahoma,Hughes,9891.644687366415
Oklahoma,Jackson,17551.145602996512
Oklahoma,Jefferson,3809.0998426013393
Oklahoma,Johnston,7461.442742444073
Oklahoma,Kay,31048.199973810868
Oklahoma,Kingfisher,10461.413934399194
Oklahoma,Kiowa,6092.87015237193
Oklahoma,Latimer,6857.881579607044
Oklahoma,Le Flore,34410.495596333785
Oklahoma,Lincoln,23862.724543768174
Oklahoma,Logan,34461.18347004016
Oklahoma,Love,7345.987030112884
Oklahoma,McClain,28892.08801263411
Oklahoma,McCurtain,21628.703443376064
Oklahoma,McIntosh,14286.471070574762
Oklahoma,Major,5474.290360288569
Oklahoma,Marshall,11059.343111268847
Oklahoma,Mayes,27870.82122388343
Oklahoma,Murray,10008.977728353397
Oklahoma,Muskogee,47919.75260341079
Oklahoma,Noble,7850.988438520848
Oklahoma,Nowata,6768.708468456939
Oklahoma,Okfuskee,8397.29107735623
Oklahoma,Oklahoma,564908.8431429333
Oklahoma,Okmulgee,26504.125962467082
Oklahoma,Osage,33331.97028358146
Oklahoma,Ottawa,21769.50309256044
Oklahoma,Pawnee,11175.737487927932
Oklahoma,Payne,62365.79660972784
Oklahoma,Pittsburg,32012.208238559902
Oklahoma,Pontotoc,27193.105579142633
Oklahoma,Pottawatomie,52062.078282415154
Oklahoma,Pushmataha,7927.958913408308
Oklahoma,Roger Mills,2427.3859519386556
Oklahoma,Rogers,67965.86798995445
Oklahoma,Seminole,16686.63575700444
Oklahoma,Sequoyah,28121.444599431623
Oklahoma,Stephens,30902.707002987012
Oklahoma,Texas,14194.48196644097
Oklahoma,Tillman,4938.313029060041
Oklahoma,Tulsa,474811.1476298506
Oklahoma,Wagoner,56801.39447396127
Oklahoma,Washington,37671.41547144395
Oklahoma,Washita,7576.898454775262
Oklahoma,Woods,6495.557149039248
Oklahoma,Woodward,14555.86773268087
Oregon,Baker,12557.21868436869
Oregon,Benton,74791.47020887217
Oregon,Clackamas,310521.811035852
Oregon,Clatsop,31216.607464833436
Oregon,Columbia,39162.94308520337
Oregon,Coos,50100.29932942106
Oregon,Crook,18649.065207555326
Oregon,Curry,18883.691864587625
Oregon,Deschutes,148440.7778513111
Oregon,Douglas,84427.11775987467
Oregon,Gilliam,1497.8565784942025
Oregon,Grant,5546.57417224357
Oregon,Harney,5479.940201646396
Oregon,Hood River,17242.243771989655
Oregon,Jackson,167084.21201909767
Oregon,Jefferson,17815.671321776597
Oregon,Josephine,67336.91206164194
Oregon,Klamath,51524.952390921186
Oregon,Lake,6197.8977721652345
Oregon,Lane,294200.2422660571
Oregon,Lincoln,39773.91090011548
Oregon,Linn,94227.9424774279
Oregon,Malheur,22381.506067625152
Oregon,Marion,246585.10848792217
Oregon,Morrow,8298.275605918383
Oregon,Multnomah,625711.7540400187
Oregon,Polk,63491.85040619661
Oregon,Sherman,1415.267995218833
Oregon,Tillamook,21017.855936953427
Oregon,Umatilla,56679.23079260675
Oregon,Union,19125.826574644958
Oregon,Wallowa,5646.055874825265
Oregon,Wasco,19683.299511753703
Oregon,Washington,436371.7958414652
Oregon,Wheeler,1142.162566433236
Oregon,Yamhill,79149.89498990418
Pennsylvania,Adams,79711.30639681057
Pennsylvania,Allegheny,979701.4600785181
Pennsylvania,Armstrong,51071.70287085332
Pennsylvania,Beaver,130713.86627554812
Pennsylvania,Bedford,36764.86541889641
Pennsylvania,Berks,320418.2286578763
Pennsylvania,Blair,94567.44650835397
Pennsylvania,Bradford,45078.34990148407
Pennsylvania,Bucks,494890.966068699
Pennsylvania,Butler,149161.60069977233
Pennsylvania,Cambria,104087.09207562802
Pennsylvania,Cameron,3602.1578253651764
Pennsylvania,Carbon,50215.09802408559
Pennsylvania,Centre,129104.37107018633
Pennsylvania,Chester,396502.4089266132
Pennsylvania,Clarion,28776.929190853873
Pennsylvania,Clearfield,63331.13950071518
Pennsylvania,Clinton,28423.531675595437
Pennsylvania,Columbia,50991.03604671825
Pennsylvania,Crawford,63964.9502617765
Pennsylvania,Cumberland,198337.63320345135
Pennsylvania,Dauphin,215584.9684589988
Pennsylvania,Delaware,431942.0336632905
Pennsylvania,Elk,24227.89650123648
Pennsylvania,Erie,205835.80657067377
Pennsylvania,Fayette,100553.1169230437
Pennsylvania,Forest,6072.099154834446
Pennsylvania,Franklin,116164.06803185103
Pennsylvania,Fulton,11057.116822515234
Pennsylvania,Greene,28110.467572404545
Pennsylvania,Huntingdon,34643.52000801086
Pennsylvania,Indiana,65038.587278240986
Pennsylvania,Jefferson,33847.415279344445
Pennsylvania,Juniata,17615.137560830026
Pennsylvania,Lackawanna,166708.55558782152
Pennsylvania,Lancaster,408437.2576212649
Pennsylvania,Lawrence,66315.81199371304
Pennsylvania,Lebanon,106820.16090287124
Pennsylvania,Lehigh,280350.8250461164
Pennsylvania,Luzerne,252040.61105204409
Pennsylvania,Lycoming,87196.99561267876
Pennsylvania,McKean,31038.48122464086
Pennsylvania,Mercer,85495.3097511626
Pennsylvania,Mifflin,34626.23425998192
Pennsylvania,Monroe,128943.03742191617
Pennsylvania,Montgomery,647278.2794145395
Pennsylvania,Montour,13821.876187811513
Pennsylvania,Northampton,241689.32894071078
Pennsylvania,Northumberland,70367.39926783078
Pennsylvania,Perry,34491.78955309012
Pennsylvania,Philadelphia,1227635.745654353
Pennsylvania,Pike,45564.27148496442
Pennsylvania,Potter,12618.596061129943
Pennsylvania,Schuylkill,111331.74113842592
Pennsylvania,Snyder,29908.185367414837
Pennsylvania,Somerset,58286.58203426803
Pennsylvania,Sullivan,4664.271009810361
Pennsylvania,Susquehanna,29695.954794392786
Pennsylvania,Tioga,31421.648639282477
Pennsylvania,Union,33303.874535767616
Pennsylvania,Venango,38720.07558483708
Pennsylvania,Warren,29870.732913352123
Pennsylvania,Washington,162477.38859806972
Pennsylvania,Wayne,40897.11951714923
Pennsylvania,Westmoreland,278121.92386971746
Pennsylvania,Wyoming,20236.809345220037
Pennsylvania,York,342227.0807543954
RhodeIsland,Bristol,
RhodeIsland,Kent,
RhodeIsland,Newport,
RhodeIsland,Providence,
RhodeIsland,Washington,
SouthCarolina,Abbeville,
SouthCarolina,Aiken,
SouthCarolina,Allendale,
SouthCarolina,Anderson,
SouthCarolina,Bamberg,
SouthCarolina,Barnwell,
SouthCarolina,Beaufort,
SouthCarolina,Berkeley,
SouthCarolina,Calhoun,
SouthCarolina,Charleston,
SouthCarolina,Cherokee,
SouthCarolina,Chester,
SouthCarolina,Chesterfield,
SouthCarolina,Clarendon,
SouthCarolina,Colleton,
SouthCarolina,Darlington,
SouthCarolina,Dillon,
SouthCarolina,Dorchester,
SouthCarolina,Edgefield,
SouthCarolina,Fairfield,
SouthCarolina,Florence,
SouthCarolina,Georgetown,
SouthCarolina,Greenville,
SouthCarolina,Greenwood,
SouthCarolina,Hampton,
SouthCarolina,Horry,
SouthCarolina,Jasper,
SouthCarolina,Kershaw,
SouthCarolina,Lancaster,
SouthCarolina,Laurens,
